TotalEmissions,TransportationTotalEmissions,HousingTotalEmissions,FoodTotalEmissions,GoodsTotalEmissions,ServicesTotalEmissions,CensusTract
39298121.4914319,6459428.5350122,10218749.6533331,9171362.84562475,5379097.89231334,8069482.56514847,360470730002019
26016055.1799679,2717857.21779119,7092230.76060254,7033296.87677751,3823614.53881391,5349055.78598279,360470299002019
23824805.1413348,2469566.6160178,6108840.38759129,6658036.84218284,3629978.56912635,4958382.72641652,360470311002019
35801498.9108643,8468899.51502354,7780800.67365756,8154128.10159029,4600736.09695728,6796934.52363566,360470314002019
25337660.2289408,2709203.11628864,6998998.04758677,6720424.48281882,3694422.28265237,5214612.29959415,360470443002019
34930602.3071634,5767208.79552218,8564522.87941714,9066643.5394693,4870211.11737257,6662015.97538223,360470446002019
26290454.3065268,4171095.512882,6610008.38151024,6928625.91270594,3670293.50651671,4910430.99291189,360470453002019
29260548.0787186,3337154.47869859,7444568.76337961,7685208.10798359,4320322.40923307,6473294.31942377,360470488002019
24159358.3585888,2591606.68313084,6200802.29885206,6932005.28124248,3634703.3008181,4800240.79454528,360470491002019
30442123.1266816,3420575.76486212,7761452.76134717,8327752.67379188,4567341.48081118,6365000.44586922,360470496002019
28104126.7776687,3952177.09658118,6805020.09854903,7265293.78877809,4107124.80346384,5974510.99029657,360470499002019
29033789.706366,3772898.24607188,7124568.18739465,7579502.79432697,4270412.53309122,6286407.94548127,360470504002019
29408642.5589452,2430968.17261925,8438996.21000569,8575031.47883234,4409274.162708,5554372.53477993,360470533002019
30398704.8423208,4453399.01333932,7059796.50471062,7664542.58812928,4459975.68151014,6760991.05463148,360470553002019
27871135.3639121,3732316.88959077,6578370.60184632,7638467.78982227,4180291.11926019,5741688.96339257,360470563002019
30218152.9604113,3588993.56712165,7874693.89326108,7789312.89085416,4401163.27441778,6563989.33475661,360470594012019
30658707.8487177,4048965.017735,7396867.04390014,7960892.36105918,4515471.37073681,6736512.05528656,360470600002019
28195214.9016128,3280994.90059758,6926873.87302691,7596128.48865537,4206922.48436774,6184295.15496519,360470606002019
44762996.1888082,10586696.8966049,10442172.6140748,9740845.11492715,5562254.33358882,8431027.22961254,360470674002019
35667072.8575415,6975653.17161256,8170512.99058992,8408228.78599207,4831820.8913773,7280857.01796968,360470686002019
26552135.6429677,2981089.73417708,7068358.40545228,7170755.12723178,3916940.47606673,5414991.90003983,360470321002019
49463818.9303668,16097354.3376354,9777769.91678225,9184284.00264393,5501331.89692735,8903078.7763778,360850226002019
42861427.1591996,10200503.6823233,9871339.61292562,9744545.79037532,5362755.485644,7682282.58793137,360850231002019
39124639.3630063,9670304.71445119,9231459.53983246,8686639.99195585,4759895.74743405,6776339.36933278,360850319022019
49479424.622137,13970991.935588,12001008.4980639,8842929.85958644,5446048.91942317,9218445.40947545,360850132012019
37017564.9829285,9433971.4506323,7983936.35557493,7902452.96083283,4568337.86598342,7128866.34990503,360850141002019
34008089.3029858,9244591.46841622,7460478.03222752,7097893.27874689,4046146.88209719,6158979.64149797,360850006002019
40006075.3179478,12810960.4542906,8640795.054395,8274575.65052717,4505063.59730154,5774680.56143355,360850018002019
40302333.1901847,11247627.6066775,8809209.84991469,8348680.47806028,4750271.90333726,7146543.35219499,360850033002019
46965652.0583072,13710261.4911821,10275428.1945468,9383429.10581883,5378034.14307077,8218499.12368879,360850070002019
36521235.6005438,8235490.65303268,9389838.9813986,7685571.42715866,4450306.90085806,6760027.63809577,360850105002019
45040122.8102542,12709852.8527883,9592119.3416559,9290722.02297309,5323182.41313888,8124246.17969802,360850112012019
55552924.3061107,18183258.3241971,12227237.3186147,9521784.02335085,5764602.57120728,9856042.06874081,360850156022019
53178079.6427508,14987870.5112785,13003626.1497352,9349336.7358708,5878662.81952929,9958583.42633692,360850177002019
41753038.6441923,12256768.0591014,8833917.67146844,8036451.15078429,4792687.99896067,7833213.76387752,360850273012019
46333523.8176709,12839736.7497613,9600479.61401862,9434291.02151306,5588486.59888215,8870529.83349568,360850277042019
35398993.6362958,10122720.8259949,7553686.09347926,7213963.28677111,4129178.54401046,6379444.8860401,360850323002019
29815852.9907308,5651069.48471402,7840789.78677986,7096350.55064948,3840542.08670662,5387101.08188085,360850040002019
42025575.8683313,12134731.5364787,9373103.33087391,8127138.45405621,4770239.43161937,7620363.11530307,360850128042019
38446544.0970367,10367941.1466502,9294296.59624554,8159452.88551692,4412112.70502946,6212740.76359458,360850133022019
51448218.9082723,14934739.950231,11062796.7278714,10224276.9157518,5981317.00821257,9245088.30620551,360850169012019
43485640.1601275,12998299.7527258,8695587.36736195,8706893.80374688,5057879.86226717,8026979.37402565,360850170072019
47124420.5077912,13882808.1707014,10225616.9662864,9516976.24465126,5370802.96892008,8128216.15723213,360850273022019
34458200.987492,9048286.00279712,7515978.69865131,7344975.4087979,4157068.45620313,6391892.4210425,360850277022019
55034297.5976785,17263275.1633919,12056598.939259,9773048.54794753,6004256.07236665,9937118.87471342,360850279002019
42790788.5360166,11781248.7634388,9016990.76828015,9107339.75271158,5121400.01448574,7763809.23710031,360850303022019
49454397.6114101,14628040.8814073,10993636.9533044,9329284.2436831,5539080.50519784,8964355.02781742,360850146052019
49814730.8237082,13871667.5853954,10742548.273389,9751659.27430174,5843332.62630022,9605523.06432184,360850170082019
44355578.0571486,12363669.8004291,9549564.64450161,9295132.52479796,5259443.93223676,7887767.15518324,360850036002019
39397211.3109036,10654262.0089528,9536721.70261396,7965195.98612712,4519561.91825415,6721469.69495566,360850112022019
49145268.080379,15211555.3400682,9767319.1523367,9631407.36018075,5660823.45655872,8874162.77123464,360850291032019
47513954.790497,12988539.4648998,10649792.0574876,9297170.8475807,5569928.73468295,9008523.68584594,360850151002019
41924118.1697689,11147454.0118542,9617205.43330484,8445025.11052165,4958677.92953287,7755755.6845554,360850156032019
47796682.1443201,13115883.7346567,9952333.74923316,9839732.68713589,5782041.47190358,9106690.50139074,360850189022019
45214699.8167866,12235599.0814809,10490953.7091547,9058522.18842068,5302034.87384042,8127589.96388983,360850201002019
46403813.1788242,14088593.0551601,9935396.92879602,8721729.46835491,5206426.22408162,8451667.50243158,360850291022019
40486880.6819463,10910742.3066186,8702369.25051992,8284229.24172297,4841793.21733056,7747746.66575422,360850303012019
39877373.9975296,9568352.2939575,9735395.24586885,8250041.86072955,4814231.80342415,7509352.7935496,360850008002019
31172164.1795057,8309374.19667393,7086973.54908342,6601792.35136926,3701243.4279566,5472780.65442246,360850039002019
41696984.4692659,10526589.9159977,9878618.65582228,8841907.93603427,5009777.74156665,7440090.219845,360850125002019
41865758.9497554,11355353.1672104,9565505.24873014,8344319.08816136,4887389.02253728,7713192.42311624,360850134002019
36119486.7248323,9409257.44694736,7850198.9495158,7808747.47675194,4422458.67199521,6628824.17962201,360850020012019
38047318.4946793,9812207.31442414,8776862.28460175,8024524.27385421,4576301.04019851,6857423.58160067,360850064002019
28591143.8826145,6708267.27535193,6207365.62527583,6558057.3009639,3651375.46624127,5466078.2147816,360850114012019
48141313.2767914,14851049.9668636,10399619.1989646,9007897.80054334,5340784.00685648,8541962.30356336,360850244012019
48013369.6910581,15273633.4969352,10113262.634987,8760294.82153496,5263741.64824884,8602437.08935202,360850244022019
44506844.2131751,10138821.9722755,10285546.6498792,9548568.39494006,5664244.05292212,8869663.14315828,360850277052019
42800931.1883152,10856055.7418139,9193951.39311695,9233076.13760209,5323768.3933077,8194079.52247464,360850277062019
40996307.9821898,11473101.1606625,9229471.25129343,8022697.77669015,4725260.2638735,7545777.52967022,360850132042019
44900448.4261909,12872956.5685095,10252250.9868316,8401427.36144489,5051592.81577042,8322220.69363452,360850138002019
43543388.8383085,12555163.8433555,9810986.13889638,8144618.01255169,4946958.5311687,8085662.31233617,360850147002019
44793098.3142776,11965758.0664304,10554460.3610363,8533844.89939907,5179186.37206785,8559848.61534398,360850197002019
47654259.5979342,13681017.9649628,10463196.6760053,9078243.01226276,5476136.9096522,8955665.03505111,360850208042019
45763232.8201891,12206697.001502,9811329.8713578,9980462.44872392,5582492.69540434,8182250.80320107,360850239002019
50117542.7928974,15801809.1754362,11073871.9695763,9081200.10357321,5405660.3487051,8755001.19560662,360850248002019
33724242.1348755,8409252.37645635,7829494.63913693,7566534.90339261,4130535.80281041,5788424.41307917,360850021002019
25079391.3767658,3800759.20234031,6951707.86028181,5986263.63575883,3370308.12998102,4970352.54840378,360850007002019
30799048.960303,7454039.88324233,6506482.43830399,6927582.86302672,3919527.16813743,5991416.60759258,360850003002019
33384727.1019697,6410906.11078537,8719627.84052955,7268987.87313129,4279334.94113151,6705870.33639202,360850009002019
29794302.9385156,6609589.9232387,7723941.14633172,6717320.1718091,3644079.7705989,5099371.92653719,360850027002019
25548370.106341,3642569.358463,7144980.72589351,6509554.16876012,3477637.49620378,4773628.35702055,360850029002019
50970883.3147967,13637553.4633844,11749770.8350097,9035774.33889181,5952747.90469431,10595036.7728165,360850067002019
43304301.5305175,13440238.4167145,8822091.86207139,8483141.93847009,4894653.66741792,7664175.6458436,360850128052019
30424348.577176,7639324.34136945,7047732.13400018,6717261.19544141,3686760.55458595,5333270.35177903,360850128062019
39935113.7772538,10501630.3890009,8530430.52855117,8230802.99071086,4869727.0956018,7802522.7733891,360850146072019
50850175.6768454,14028557.9565988,10480021.1046922,10106438.9428367,6143235.26923365,10091922.4034842,360850146082019
42785522.1567939,11206133.9981264,9516514.55843994,8645389.50039619,5157549.22892729,8259934.8709041,360850170112019
42462175.9904221,11966790.8160486,9567771.18298857,8109962.50924929,4855859.30004686,7961792.18208882,360850170122019
53108082.7834187,16414646.080457,11414459.1665251,9447079.57312401,5879341.52296684,9952556.44034579,360850181002019
54859416.0298479,17517051.0042014,11170133.7139119,10060768.3186012,6127766.73671363,9983696.25641977,360850198002019
32487448.9736195,7027091.99064464,8430493.16365083,7038502.64901592,3988887.37539365,6002473.79491444,360850081002019
43188222.9698544,11167893.8766173,9897452.78049156,8670749.06417846,5169567.07220905,8282560.17635804,360850146042019
43500371.2778643,13117195.6756989,8595875.60870255,8280801.49157486,5020740.15954796,8485758.34234001,360850146062019
49494853.2823773,14896256.4269787,10406518.6134983,9406130.13920713,5620829.88631317,9165118.21637996,360850170052019
31755018.4491718,7069735.27004292,7633968.03424023,7116631.55734613,4010310.64239136,5924372.94515114,360850173002019
53507266.5950005,16797192.8667498,11877897.4739894,9391879.69730489,5768326.62337608,9671969.93358032,360850176002019
44166859.6398911,12926370.7233274,9602313.03086803,8349194.89613027,5034243.70920023,8254737.28036513,360850208012019
39134305.718019,10294309.8386722,9056399.79525495,8479776.12266891,4670366.87945559,6633453.08196733,360850077002019
41717210.966833,11104966.9278151,9094549.38366151,8544664.72709229,4989620.97246555,7983408.95579857,360850170102019
30267211.7257815,6177646.93319489,7846414.98247276,7085574.39329156,3794474.85969274,5363100.55712959,360850319012019
36364213.3755998,8883239.90839402,8984065.62650369,7606742.50113618,4326763.88582169,6563401.45374423,360850017002019
20451671.4869882,2176831.80508938,6468947.31029266,5068304.36887392,2789556.06357743,3948031.93915483,360850133012019
40144201.1131943,10838805.5339474,9531488.22248594,7925024.4003606,4591497.24998386,7257385.70641652,360850059002019
43765704.1366505,10919756.8700243,10628915.0023852,9252130.35961126,5231489.44985047,7733412.45477931,360850075002019
41168131.7079354,12109740.5835528,8915134.79495479,8264084.23311343,4717118.8374671,7162053.25884728,360850097002019
38071960.3126418,9736892.71322784,9041624.53032057,7729275.07958496,4509203.57509563,7054964.41441279,360850114022019
48164403.5611747,12498398.6546089,11709698.3510084,8970114.36214257,5566865.83434848,9419326.35906638,360850121002019
43342085.7853917,11319104.7793489,9884170.47736361,8810189.1539914,5215626.08905308,8112995.28563477,360850020022019
49607455.7942844,13860455.0461051,11542233.5903073,9331200.52256549,5667718.15345271,9205848.48185381,360850170092019
32545163.6168137,6976575.44627626,8374902.89213104,7310649.28290095,4039242.45638402,5843793.5391214,360850207002019
52465074.3740275,15998917.2624136,11009950.5283063,9756000.85296866,5888881.20756022,9811324.52277873,360850208032019
42278244.831569,11809118.7950898,9887962.80775698,8526292.88737962,4794367.42648049,7260502.91486213,360850223002019
38934399.4367343,10063633.1031433,9594736.72990917,8244157.90212666,4544319.97299023,6487551.72856496,360850247002019
50346686.2676683,14303240.1138375,11105680.2533739,9363220.31945436,5767021.19724247,9807524.38376002,360850251002019
45188447.7796492,13039475.0651984,9535335.8938452,9039372.17862155,5275068.02184804,8299196.62013601,360850291042019
43737558.6734875,13346894.9826569,9082089.16003117,8171442.54584821,4905612.49398102,8231519.49097024,360850047002019
43014192.1878156,11905641.4947215,9001372.74528377,8889560.64426075,5162136.02764285,8055481.27590677,360850050002019
37590770.0913164,8972647.59008293,8360071.22412807,8396373.63461159,4755255.68249723,7106421.95999658,360850074002019
41162106.8780193,10911202.7531563,9067688.93268781,8545022.73986434,4954729.55134722,7683462.9009636,360850096012019
37987239.6324561,10077915.7476422,8755755.58029039,7703312.76522733,4483000.8414656,6967254.69783049,360850096022019
45763264.0601052,12652758.8034439,10984528.7562841,8669353.27856521,5148281.03166473,8308342.19014724,360850122002019
47219740.2434403,13570658.5184412,10148718.8246269,9148347.14364316,5437553.45632373,8914462.30040536,360850132032019
48111086.250421,13995910.0602033,11018457.3533032,8840840.11632627,5340589.00669767,8915289.7138906,360850156012019
42848723.0106331,11648596.0178015,9870258.03896232,8609117.10730907,5006861.57181899,7713890.27474128,360850187012019
46651061.7567306,11822359.6421009,10389301.8761854,9710077.27336654,5714125.71545574,9015197.24962196,360850187022019
44663766.644233,12978155.9678931,10147842.4313478,8489572.67763297,5026616.5336962,8021579.03366286,360850189012019
43495749.2857459,11557346.4698164,10483392.2293944,8737017.94053923,5024825.38673888,7693167.25925707,360850213002019
30632292.3702099,4154497.40010318,8410761.25639476,7705797.76539729,4255554.59894645,6105681.34936818,360850011002019
24459201.9070176,2253143.45281974,6231492.35620783,7401034.55734989,3763320.4761826,4810211.06445756,360050200002019
20411398.91559,2655713.52141453,4669461.80799782,6005960.45602773,3093396.064661,3986867.06548889,360050205012019
22106664.1212235,2244990.77033433,5685615.72890734,6297131.60479421,3342388.47873201,4536537.53845565,360050205022019
19698757.6152102,1947848.24877484,4606786.6286593,6000472.9596552,3090420.8425824,4053228.93553849,360050209002019
23457825.8400129,2554634.36205404,5917673.05665738,6605665.01965521,3550289.88847983,4829563.51316644,360050210012019
23873231.4386699,2496587.06965978,5910945.22366716,7016426.43626465,3637132.03224616,4812140.67683221,360050210022019
23634375.10938,3437304.0626903,5585201.69009671,6796183.63832403,3471800.98363434,4343884.73463462,360050217002019
23255979.8408681,2122738.92473581,5956933.7050027,7210018.89372526,3571915.94246487,4394372.37493947,360050221012019
23989363.5637424,3334901.74154167,5797107.78190996,7079368.69261634,3506543.04392246,4271442.30375193,360050221022019
25030301.3164053,2460011.7371531,6454301.55939824,7298024.12178737,3807541.74816111,5010422.14990546,360050222002019
30583076.5695764,7175378.86818868,6573165.67935011,7158242.07909176,3947645.78000031,5728644.16294555,360050238002019
35429582.4664299,8789617.40330668,8154827.26913198,7391192.18382238,4297824.66554304,6796120.94462581,360050160002019
37443906.1265863,8428735.09368978,9301373.34028585,8281976.73697416,4669190.53834265,6762630.41729384,360050162002019
25260275.6815161,4548570.7171247,6287495.42533644,6643066.20278352,3427539.74890712,4353603.58736429,360050165002019
20743614.7075844,1994881.60388533,5336869.27713851,6091649.62866341,3172895.67948925,4147318.51840786,360050175002019
24990925.6061278,3478000.30328141,6040807.39611094,7239916.51645298,3674714.85171149,4557486.53857097,360050215012019
22827671.7480429,2214208.36487991,5490311.17091045,7000292.46979087,3547403.8997524,4575455.84270925,360050215022019
24278784.8109848,2598135.66789551,6245877.81193017,6842094.91304405,3622669.60373398,4970006.81438106,360050230002019
22528402.3886506,2070037.9493924,5724006.52471088,6885702.27063028,3473372.10110985,4375283.5428072,360050253002019
26796289.0562571,3289130.04923351,6164742.43633546,6833693.03266744,4001460.4579708,6507263.08004989,360050261002019
25433010.0493982,2829172.30905742,6277972.90542484,7074854.81760136,3843265.66991754,5407744.34739708,360050279002019
26519620.1258103,2987925.10888013,7052836.17343215,7049056.48533444,3870993.00045572,5558809.35770784,360050300002019
26021981.6712889,2657295.28634516,6548561.67588764,7728497.04889981,3959046.601251,5128581.05890528,360050340002019
31747665.2899533,4118847.65040075,8181316.23956905,8107439.15661835,4535849.25603633,6804212.98732876,360050344002019
35472266.0557019,6787826.15675901,7613217.65119128,8763157.71564786,4941838.55790444,7366225.97419932,360050350002019
22608402.8944086,2732496.71723579,6131543.35393817,6258078.17471316,3268829.27319113,4217455.37533034,360050361002019
21825539.7524898,2149305.15996279,5404476.94367719,6516013.8782659,3364386.64754035,4391357.12304359,360050365012019
23502588.5426354,2579493.02992786,5885604.09857252,6707686.33677155,3530782.58015036,4799022.49721313,360050224032019
23756391.5068752,3182679.60211615,5892462.60747351,6998880.70695348,3475426.96625187,4206941.62408017,360050237032019
22683853.539728,2741509.77521769,5591987.86923671,6815291.10026197,3384090.77015946,4150974.02485215,360050245012019
22188068.5394312,2473448.73488421,5325244.10952664,6764295.30105036,3417240.93818377,4207839.45578625,360050245022019
23207701.5993757,2653436.22411214,5488826.48517459,6570710.07837632,3523101.87909291,4971626.93261978,360050224042019
21380363.5956083,1930886.57824248,5451914.14728177,6572237.05021881,3290197.84685698,4135127.97300828,360050237042019
25949005.8814928,2517022.87276137,6807613.23269532,7769608.1911157,3940458.2744498,4914303.31047058,360050267012019
22913080.0531309,2204450.68699409,5740506.58478648,7039243.42000011,3519120.25179453,4409759.1095557,360050267022019
41348806.719759,10712312.652584,9405359.95790216,8385646.48607918,4943214.0569393,7902273.56625434,360050274012019
38274313.2378347,9965083.10574749,8429534.09072279,7940176.51576791,4644048.18287203,7295471.3427245,360050274022019
29087191.3844846,4980332.10168993,6807092.08361145,7058477.45199841,4034958.30717823,6206331.44000654,360050449012019
22973656.8763839,2792250.41828711,5066976.48695916,6284200.29514173,3528580.13518155,5301649.54081432,360050462012019
32903611.6315487,7586014.87826745,6875031.10091508,8177331.71552419,4334643.16610675,5930590.77073525,360050462022019
24933583.5858631,2436044.97675154,6557922.62170467,7459748.86388623,3750534.76838164,4729332.35513904,360050225002019
25280069.9247622,2905397.60430691,6418389.29318944,7067614.41435539,3762984.11433958,5125684.49857091,360050228002019
29579909.627767,3238839.15363961,7773374.98367176,7849531.01387904,4359016.10140436,6359148.37517224,360050232002019
23032983.0965365,2091378.5170359,6250137.91670465,6620943.01920862,3453665.46733657,4616858.17625074,360050046002019
31382474.6291297,7141052.5761837,7060538.47651534,7977505.13095993,4066675.44639897,5136702.99907179,360050060002019
28123945.7992929,2994767.89678582,7493810.97636815,7904606.18343752,4173327.7826488,5557432.96005259,360050070002019
23198827.6085687,2778160.97820607,5912434.53133106,6944721.23154125,3417494.84303408,4146016.0244562,360050073002019
26242525.7217012,2807094.9544624,6913250.85330867,7137894.43779629,3896468.9327394,5487816.54339447,360050074002019
23757310.5789038,2227688.66009561,6197150.24581635,6986020.91064959,3617568.07269137,4728882.68965084,360050075002019
25933743.1657922,2455976.41973226,6799158.9162047,7650989.49941307,3929856.2568037,5097762.07363843,360050077002019
23634529.7187128,3552065.20375825,5675077.99653579,6581494.11836272,3422561.68085865,4403330.7191974,360050089002019
30959759.6020673,6416968.5714958,6765652.04769361,7536832.70981581,4174684.02033363,6065622.25272842,360050098002019
25980561.0641906,2511985.30585029,7122439.94662741,7255355.65905272,3869593.55780488,5221186.59485528,360050125002019
21080931.5801376,2105356.21372229,5124956.33290956,6252703.88263035,3261623.33009504,4336291.8207804,360050149002019
22830105.9381562,2111048.90082319,5626634.00775174,7216781.35077836,3566423.23563245,4309218.44317046,360050197002019
22864869.5192497,3612514.32633295,5924041.67084944,5905258.89589453,3171101.95013198,4251952.67604079,360050220002019
24233761.8889379,2719298.13702201,6193868.31385786,7171876.74325399,3622148.17693087,4526570.51787318,360050227022019
23372854.4306397,3188693.36077303,5785142.67354641,6647209.92764052,3397136.94472327,4354671.52395649,360050231002019
20956516.3469615,2026512.6510504,4995313.43037563,6545369.20100153,3281885.57240048,4107435.49213342,360050235012019
24246886.0093443,3495213.05975857,5734334.07763418,6850831.36644446,3531198.30280877,4635309.20269833,360050016002019
22809541.2169058,2387772.58295524,5464123.03982612,6586254.147395,3537428.85558253,4833962.59114695,360050031002019
27130174.6505169,2781403.40943287,7358653.8005577,7605567.77913667,3991748.95158911,5392800.70980052,360050038002019
21684224.6451496,2067187.08155434,5632946.8557858,6334478.46522675,3291867.81312746,4357744.4294552,360050041002019
22398131.3606566,2089452.02232853,5751758.68115336,6673938.8566399,3438688.03918348,4444293.76135136,360050119002019
25229660.0761448,3617990.18776931,5924863.01013752,7310166.75294423,3702561.47035275,4674078.65494095,360050115022019
20703554.5544023,2045389.3622857,4910683.81449841,6254962.34074029,3239255.33554444,4253263.70133346,360050141002019
23596143.2939561,2257448.6391473,6323817.80388585,6779246.61898341,3532109.011693,4703521.22024651,360050151002019
24349015.7261005,2386294.02545741,6377147.10150371,7111941.68143432,3679101.54206645,4794531.37563858,360050153002019
20897114.4120555,1982493.88944557,5412218.75421287,6160342.9467186,3176940.53915833,4165118.28252013,360050155002019
25970360.7769706,3083796.63991127,6759381.61414997,7171288.97511246,3785329.77785486,5170563.76994206,360050236002019
21497719.7484346,1966530.82007063,5425940.52829973,6548914.18120901,3334426.94239104,4221907.27646421,360050243002019
21258021.5599892,2180322.80506792,5338087.95700736,6078611.66060708,3239979.90447431,4421019.23283257,360050429022019
21838487.5261817,2251001.23045648,5328318.73108073,6464636.03530466,3361431.46765272,4433100.06168713,360050330002019
37555050.6798917,7251407.043198,9008083.99760595,8901675.3577753,4990575.35730633,7403308.9240061,360050358002019
20767729.7777603,2102697.63705446,5030575.86220646,6177892.86114318,3212393.60470529,4244169.81265091,360050371002019
21281495.1083838,2417793.46883043,5285414.24078161,6331555.50245328,3217313.82408833,4029418.0722301,360050385002019
22881256.4863602,2399746.62212358,5600869.73023373,6737852.51712698,3500559.16000108,4642228.45687484,360050421002019
29932245.9606054,5071398.54582238,7478784.6042088,6981873.32386658,4086294.7996505,6313894.68705717,360050451012019
38436973.1007555,10860991.314395,8674033.5058167,7666975.08980567,4426144.89385516,6808828.29688296,360050118002019
25368108.8884378,2802209.93753649,6363890.81401742,7239275.47287289,3802717.02724248,5160015.63676855,360050204002019
28477365.2508581,4445784.21502353,7138795.37888426,7287019.83830274,3978712.5141838,5627053.30446379,360050248002019
22951534.2216458,2501972.27394324,5160079.94139875,6936164.46022923,3587596.86878801,4765720.67728657,360050408002019
37525167.5658351,10277467.7057816,7701865.45589851,8400486.69291563,4609395.24840883,6535952.46283045,360050484002019
24279220.731434,3349876.82928476,6152084.55662877,6754965.11527103,3506101.89360377,4516192.33664566,360050247002019
23983051.1703186,2799182.05246037,6131595.60998684,6378001.16982614,3525217.68905373,5149054.64899157,360050266022019
32944398.4430441,4657782.81762793,8169670.99740074,8348707.96613961,4735316.40976947,7032920.25210632,360050364002019
31296060.0080083,4427315.88058585,7829140.79912379,7696197.44385434,4440527.14459998,6902878.73984431,360050449022019
21768665.9245723,1947433.89786804,5572820.76531137,6682704.91179145,3356975.69110633,4208730.65849506,360050223002019
30248346.9175239,4709323.3617052,7869732.87711813,7367549.97158755,4145441.92284409,6156298.78426889,360050254002019
29438452.3158328,7864021.14626434,5821360.26323627,6775139.91634381,3680756.527451,5297174.46253741,360050296002019
25339238.3444228,2793024.21551542,6653661.60714066,6778196.81352771,3698348.07023584,5416007.63800321,360050376002019
20514954.6983321,1811131.11675987,5495338.99163018,6026387.52732134,3112605.60792451,4069491.45469616,360050027012019
22037660.0815441,3129347.34107354,4945278.16203923,6453531.18359772,3290596.84013328,4218906.55470037,360050065002019
23764083.4402564,3205593.9785579,6164540.87085432,6630650.79941011,3426976.08212487,4336321.70930921,360050067002019
22320009.7850996,2341076.49730632,5578334.66706727,6446015.82469917,3400985.54899321,4553597.24703362,360050407022019
22596635.142765,2265641.95622029,5689350.65927918,6628598.71846841,3464040.90603838,4549002.90275878,360050157002019
23811070.977,2342167.00645935,5955107.96642241,6849641.80570302,3641973.70019104,5022180.49822416,360050380002019
21717523.4764515,2443010.17789951,5240081.75463953,6532895.68004881,3317247.88913147,4184287.97473216,360050025002019
23181691.6451467,2510245.30699477,6129745.03297517,6091783.47499737,3406444.97392563,5043472.85625374,360050061002019
21971565.637421,2248043.67688642,5525707.38032334,6458489.50218443,3343770.48461611,4395554.59341068,360050227012019
27623564.8535596,2918434.72685296,7330574.4434396,7775727.18952371,4106941.52573904,5491886.96800432,360050092002019
23636458.8522914,2400335.28401573,6179193.0339888,6574421.50111065,3541938.42396454,4940570.60921169,360050127012019
21994284.7495834,2110440.65424832,6220542.06979963,6069907.26710721,3229255.67616228,4364139.08226595,360050135002019
32499983.2084599,8326783.37078236,7819870.75674911,6740503.49538711,3812417.3744044,5800408.21113694,360050138002019
22812828.9583445,3635889.75093338,5512896.9263679,6374607.93769746,3229268.70666963,4060165.63667618,360050161002019
21029232.4792083,2009199.08526689,5372561.61064867,6247698.42634501,3221387.56333,4178385.79361771,360050195002019
23988545.7186452,2328152.23545539,6007083.56075897,7306869.68294008,3663338.48402269,4683101.75546804,360050229022019
24995685.5841934,3247951.86710097,6323311.12951816,7379640.97093461,3661159.30079753,4383622.31584212,360050233022019
28316194.5000648,4549250.37480662,6966275.62538343,7090403.82523511,3949419.68426858,5760844.99037107,360050244002019
23494177.9804213,2390199.7630344,5663331.93913549,6923315.97789193,3646905.57470179,4870424.72565774,360050269002019
24732575.2455801,2429261.06532733,6441911.0547282,7144699.66926563,3753860.0286764,4962843.42758253,360050273002019
29876318.863498,3960517.4498755,7406569.69233702,7519361.12246575,4338888.06664799,6650982.53217174,360050295002019
29966381.7786238,4009877.25796089,7067262.19249892,7611049.95198604,4385722.86192777,6892469.51425022,360050297002019
38090685.279928,9940721.28570124,8081686.48524342,8389383.79215054,4686879.90532945,6992013.8115033,360050310002019
36965117.586774,8412828.01714936,8877264.38687239,8344516.45977993,4632033.25987411,6698475.46309817,360050316002019
45298314.1769587,10068226.0875693,10302774.3214106,10094514.4523966,5922982.55584069,8909816.75974151,360050318002019
28279844.1007844,4937689.88850431,6357952.76399134,6711056.48402049,3927849.23377438,6345295.73049393,360050323002019
23724975.8152763,2286848.18340783,5897393.18953611,7064006.19341277,3653502.27844598,4823225.97047363,360050324002019
22719950.1197104,2171999.46155844,5938181.03765729,6677177.78022051,3436879.23680727,4495712.60346685,360050363002019
20850961.8645446,2326511.62833913,5640880.08955064,5862607.37822018,3036716.48246554,3984246.28596907,360050369022019
23826508.6346626,2196508.19486289,6324411.77527261,7167898.49385124,3606383.63467849,4531306.53599742,360050373002019
24368797.5276529,2651054.11707451,6402278.22121687,6704010.09881235,3617890.11771754,4993564.97283163,360050378002019
23619411.639106,2122986.80814098,6263752.12722263,7165881.51304987,3592457.42512617,4474333.76556634,360050379002019
23853328.7394691,2255588.66649058,6164631.78728815,7184774.34613014,3634804.48118489,4613529.4583753,360050387002019
26168195.9725966,2678907.24252541,6386694.1743844,7826679.01464152,4031534.49074266,5244381.05030264,360050396002019
21862968.2288031,2218826.8529917,5671811.20980143,6512371.6481367,3311390.98108282,4148567.53679049,360050401002019
26879546.6983585,2850381.81453585,7246574.29763491,7285994.75570345,3947881.68001046,5548714.15047381,360050406002019
23335889.3400569,2264514.52307342,5938247.71995733,7032009.10903788,3565450.24276999,4535667.74521832,360050167002019
22109040.1384279,2492991.91276213,5628359.70134554,6217616.18842402,3297852.83575641,4472219.50013981,360050224012019
23749216.0426744,2581668.82432487,6226451.28426967,6459963.55167711,3506038.14124634,4975094.24115643,360050028002019
